date_time	HORIZONTAL	VERTICAL	DECLINACION	INTENSIDAD_TOTAL
1955-03-13	30455.084041666672	20417.620125	1.193208375	36665.94485875001
1955-03-14	30461.849583333333	20418.039416666663	1.1991110416666666	36671.79917291666
1955-03-15	30455.816833333334	20418.675583333334	1.199736083333333	36667.143117083324
1955-03-16	30457.060874999996	20417.750249999997	1.192513875	36667.660918333335
1955-03-17	30472.568791666676	20423.548041666672	1.1902917500000003	36683.76909666666
1955-03-18	30477.05075	20421.350374999998	1.1957777916666668	36686.267657083336
1955-03-19	30472.500625	20419.412958333334	1.1914723333333335	36681.410950833335
1955-03-20	30480.714708333326	20418.50208333333	1.1916110000000002	36687.727738333335
1955-03-21	30482.981249999997	20421.4805	1.198833375	36691.26944875
1955-03-22	30459.975000000006	20422.333541666667	1.1943194583333334	36672.63329333333
1955-03-23	30461.28720833334	20420.02020833333	1.1788333333333332	36672.435345
1955-03-24	30460.72483333334	20423.649250000006	1.1989722916666667	36673.9880325
1955-03-25	30476.999625	20422.058833333336	1.1899444582916667	36686.62167791667
1955-03-26	30482.65745833333	20422.781750000002	1.1875138888333332	36691.72269083333
1955-03-27	30492.081499999986	20418.921375	1.2005000000000001	36697.40674125
1955-03-28	30493.75158333333	20423.201041666664	1.1940416665833333	36701.17464916667
1955-03-29	30496.018125000002	20418.111708333337	1.1893194444583333	36700.22463291667
1955-03-30	30497.347375	20421.307	1.190083333291667	36703.109917500005
1955-03-31	30466.348583333325	20422.275708333334	1.1895277777083335	36677.89405708333
1955-04-01	30450.58375	20426.432500000003	1.1940277777083332	36667.11567208334
1955-04-02	30440.538750000003	20427.464999999997	1.1927083334166666	36659.34841708334
1955-04-03	30449.25125	20426.44725	1.1865972222499999	36666.015468749996
1955-04-04	30455.52083333333	20425.075499999995	1.1841666666666666	36670.45939333333
1955-04-05	30457.024166666666	20422.420500000007	1.183263888833333	36670.23080708333
1955-04-06	30464.66041666667	20419.972	1.1891666666249998	36675.210863333334
1955-04-07	30461.79041666667	20420.09	1.1886111112083335	36672.89222166666
1955-04-08	30469.563333333343	20418.393749999996	1.1818749999583333	36678.4038925
1955-04-09	30482.478333333333	20418.054500000002	1.1872222222500002	36688.94640625
1955-04-10	30473.595	20418.674	1.1756944444166668	36681.90791000001
1955-04-11	30482.051249999993	20417.671	1.1893749999583332	36688.37658583333
1955-04-12	30472.296666666665	20422.90725	1.1842361111666666	36683.1862575
1955-04-13	30484.511250000007	20421.27	1.1839583332916668	36692.42339833334
1955-04-14	30483.349583333333	20419.558999999997	1.190694444375	36690.50404291666
1955-04-15	30499.852083333335	20416.948249999998	1.1844444443333333	36702.76372750001
1955-04-16	30503.456666666665	20415.665000000005	1.184513888875	36705.045408750004
1955-04-17	30504.191250000007	20411.6825	1.1815277776666668	36703.4421525
1955-04-18	30505.079583333336	20414.721	1.1771527777916668	36705.86865791666
1955-04-19	30512.4425	20410.2075	1.17395833325	36709.479092083326
1955-04-20	30500.039999999994	20412.5085	1.178611111125	36700.449530833335
1955-04-21	30501.201666666664	20409.234	1.1778472222083332	36699.59530125
1955-04-22	30498.485416666666	20408.939	1.1821527777916667	36697.174377916665
1955-04-23	30505.93375	20408.113000000005	1.1847916664583333	36702.90429125
1955-04-24	30494.1975	20415.045499999997	1.1861111112083333	36697.009345833336
1955-04-25	30484.835833333334	20413.79175	1.173819444375	36688.53087041666
1955-04-26	30475.525416666667	20413.939249999996	1.1861805555	36680.87647541667
1955-04-27	30461.51720833333	20412.99525	1.1783333334166668	36668.74122041667
1955-04-28	30325.554145833335	20418.629749999996	1.1837499999583332	36558.99658708334
1955-04-29	30342.132187499996	20410.5025	1.1851388890416668	36568.20756208333
1955-04-30	30363.769333333326	20418.555999999997	1.1857638889583333	36590.654662083325
1955-05-01	30439.289333333334	20416.68008333333	1.1877777777916663	36652.30278416667
1955-05-02				
1955-05-03				
1955-05-04				
1955-05-05	30468.015166666664	20415.556999999997	1.1736111110833332	36675.5386775
1955-05-06	30453.37650000001	20419.245333333336	1.1767360833333333	36665.43114125
1955-05-07	30449.891999999996	20419.806500000002	1.1768750416666667	36662.85570458334
1955-05-08	30449.495250000004	20423.55266666667	1.1935416666666667	36664.606852083336
1955-05-09	30458.758499999996	20419.33633333333	1.1781943333333333	36669.95219541666
1955-05-10	30460.604250000008	20415.87833333333	1.1786110416666664	36669.55995375
1955-05-11	30471.575249999998	20415.347499999993	1.1715278333333332	36678.37913375
1955-05-12	30470.091750000007	20416.8945	1.1740972499999998	36678.00648333334
1955-05-13	30483.029250000003	20416.727666666662	1.1828471666666667	36688.66356666666
1955-05-14	30483.029250000003	20416.727666666662	1.1828471666666667	36688.66356666666
1955-05-15	30481.33875	20414.87733333334	1.1735415833333331	36686.22763000001
1955-05-16	30467.452499999996	20416.818666666662	1.1769444166666665	36675.77242625
1955-05-17	30479.941499999997	20413.421333333335	1.172986125	36684.258054166676
